id,graduation,university_course,university,profession,activity,company,city,state,P1,P2,P3,P4,P5,P6
0x0195F71CCAF57FCDF2492DE67E4CD69ECE8CBD28,Bacharelado,Geofísica,USP,Analista Senior,,MAPS,NULL,NULL,4,FALSE,FALSE,4,Minha empresa - benefício LITpass,FALSE
0x0823247FE31C1F962C7A24CD8ED6C5F6805D8297,Tecnólogo,Gestão em Turismo,IFPE,Analista,"Devido a pandemia, meu contrato foi suspenso em abril/2020",Grupo Hospeda Nordeste,NULL,NULL,3,FALSE,TRUE,3,Linkedin,TRUE
0x08AA3A5D6A2308245B0D6A46016A12D071C0AFFC,SEM FORMAÇÃO,,,Outros,,AeC,NULL,NULL,4,FALSE,TRUE,4,Linkedin,TRUE
0x0D7E2E3FAB98F3C060897CB6B10600F4A6C1DC1F,Especialização,Data Science e Big data,FACULDADE COTEMIG,Analista,"Liderança de equipe, gerenciamento de banco de dados ambientais, operação de software de gerenciamento de dados ambientais (EQuIS), criação de rotinas de automação em VBA e Python.",Arcadis,NULL,NULL,4,TRUE,FALSE,2,Minha empresa - benefício LITpass,TRUE
0x0DB9226D9D17D06666242A82F70124097387BFF8,Mestrado Acadêmico,Sistemas Complexos,USP,Especialista,Riscos de investimento ALM Risco de Crédito Risco de Liquidez Fundos de investimentos Renda Fixa,Funcesp,NULL,NULL,0,FALSE,FALSE,2,Saint Paul,FALSE
0x0F9831DA5181578AE95750DB3F0E74F344421C27,MBA,Controladoria e Auditoria de Processos,EAD Laureate,Analista Senior,Nestes 7 anos adquiri muitas experiências e conhecimentos.,Simpress,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x11A7C9C0D0FB22D0C9995441E9BD902ED0CBF96E,Bacharelado,CIÊNCIAS CONTÁBEIS,FACULDADES INTEGRADAS DE RONDONÓPOLIS,Analista Pleno,Desempenho a atividade de analisar os custos da unidade em que trabalho.,Bom Jesus Agropecuária ltda,NULL,NULL,4,TRUE,TRUE,1,Minha empresa - benefício LITpass,TRUE
0x188FE5A2DC8D883E9A01EFD34A0576F2142EE08B,Bacharelado,ADMINISTRAÇÃO,Unibero,Coordenador,,iFinance,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x1EA4D752456398F313BAF0C1F0FBE597C8DE4A60,Bacharelado,CIÊNCIAS CONTÁBEIS,UNIVERSIDADE PAULISTA - UNIP,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x1F8210C58158A58A9290A48AB63D0165E00BB7AC,Bacharelado,Ciência e Economia,Unifesp,Estagiário,,Itaú Unibanco,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,TRUE
0x270EEAB8F97C1575BBA8EF78A1EB79F02DD7CE1A,Bacharelado,ENGENHARIA MECÂNICA,IMT,Analista,,Creditas,NULL,NULL,2,FALSE,TRUE,2,"Mídia (revista, jornais, sites)",TRUE
0x27C759CFF5FC10D8A070A1CB539C27F65BD6B1A9,Bacharelado,DIREITO,UNIVERSIDADE DE FORTALEZA,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Google,FALSE
0x296938FBD05A7AB254EFD8DBD0CE9A4A23BCD616,Bacharelado,Marketing,UNIVERSIDADE ANHEMBI MORUMBI,Assistente,,Stefanini Consultoria,NULL,NULL,0,TRUE,TRUE,0,Outros,FALSE
0x29C144CA0544CCE92A7DDA05E7AC2C07D60DE722,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,TRUE,2,Google,TRUE
0x2ADDD821BDDF1ED8D96A704A8AD921270A887CE5,Bacharelado,ADMINISTRAÇÃO,FACULDADE SUMARÉ,Assistente,"Elaborar demonstrações contábeis (Balanço Patrimonial, DRE, DFC); Analisar variações entre orçado x realizado (controladoria); Realizar apresentações; Elaborar programações em VBA (Visual Basic) para automatizar rotinas; Cumprir agenda fiscal;",IBS Energy,NULL,NULL,4,TRUE,TRUE,3,Saint Paul,TRUE
0x2D22EB2D945FF172BBE0273AD2D49588B957B66F,Bacharelado,Ciências contábeis,Faculdade Sumaré,Coordenador,Hoje atuo como coordenador Contabil com uma equipe de 16 pessoas com assistentes e analistas.,Prone Assossoria Empresarial,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x2FA680227CC71F1A9BF672DEF4DC4B054DFE327B,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x30A7510257625DF6E4125795141A88D3675EB37E,Bacharelado,Engenharia Mecânica,Universidade Santa Cecília,Assistente,,SBM Offshore,NULL,NULL,3,TRUE,TRUE,3,"Mídia (revista, jornais, sites)",TRUE
0x6C849C8D2C26A5BBBB663FFC3E0A91275A0955CC,MBA,ADMINISTRAÇÃO E FINANÇAS,UNINTER,Gerente,"Atuo no mercado financeiro desde 2012. Trabalhei no Santander e atualmente no Itaubba, onde somando-se as 2 instituições tive 4 promoções e atualmente atuo com Gerente comercial empresas no Segmento Middle Market.",ITAUBBA,NULL,NULL,4,TRUE,TRUE,4,Outros,FALSE
0x6E0D7E734F132E5450D73ED52899A85C7B2C1C49,pos-graduacao,MBA Marketing,FGV,Assessor,"Assessoro a diretoria na área de gestão, produtividade, negócios e novos projetos. Trabalho com análise de desempenho e gestão junto às equipes de produção e operações de campo.",Itaueira Agropecuária S/A,NULL,NULL,3,TRUE,TRUE,3,Saint Paul,TRUE
0x744078750090FAC6492003C08908BE901ED05FC3,Bacharelado,ADMINISTRAÇÃO,FACULDADES INTEGRADAS SIMONSEN,SEM EXPERIÊNCIA,,,NULL,NULL,1,TRUE,TRUE,2,Outros,TRUE
0x7458989A439552B6DD6CAA87A8E867231710F840,Bacharelado,RELAÇÕES INTERNACIONAIS,UNIVERSIDADE METODISTA DE SÃO PAULO,Assistente,.,Saint Paul Escola de Negócios,NULL,NULL,4,TRUE,TRUE,3,Outros,TRUE
0x759C5437DADC7D75017A79F75DAECF2EC21E1B6F,Especialização,produtos financeiros,FUNDACAO INS,Coordenador,Coordenadora de equipe de Gerente de Investimentos,BANCO SAFRA,NULL,NULL,0,FALSE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0x76FE08C7C07C9002E2D4369835F80E2FFF3B065C,Bacharelado,Administração de Empresas,UNIVERSIDADE PITÁGORAS UNOPAR,Consultor,,ITW CHEMICALS FLUIDOS E HIGIENE LTDA,NULL,NULL,4,TRUE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0x776D36D3811A997BA1541FE13C34DB36CD3D6E2E,SEM FORMAÇÃO,,,Assessor,legal,RA arquitetos,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0x77B8C2F47297EAEB1C70F53900559164E2F2F02C,Bacharelado,ENGENHARIA DE PRODUÇÃO,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,Analista,"Engenheiro de Produção e Pós-Graduado em Gestão Empresarial. - Controladoria de Opex e Capex; - Coordenação do processo de orçamento anual, Opex e Capex; - Elaboração de reportes e projeções financeiras para visibilidade aos gerentes do negócio;",Tereos,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x062F8CCEE946C5273248114E51EECEC435098ACA,Especialização,Pós Direito Processual Civil,Instituto Damásio de Direito,Advogado,..,Ernesto Borges Advogados,NULL,NULL,4,FALSE,TRUE,0,Minha empresa - benefício LITpass,FALSE
0x06DDF0C428E74AE1A853B2C42942FE1A6B662E36,Bacharelado,ADMINISTRAÇÃO,UNIVERSIDADE PAULISTA,Consultor,"Consultoria aos gestores quanto ao desenvolvimento de equipes, desempenho, seleção, demissão de acordo com a estratégia do negócio.",ITW Fluids & Hygiene,NULL,NULL,1,FALSE,TRUE,1,Minha empresa - benefício LITpass,TRUE
0x08513A18CBB01954E2A9AA60789DB778FC2FC761,MBA,Gestão Financeira,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG,Coordenador,"Atuante a 10 anos no mercado financeiro, com 7 anos de experiencia em auditoria externa e o restante como coordenador contabil.",Simpress Comercio Locacao e Serviços Ltda,NULL,NULL,1,FALSE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0x092C3E7E7DD3BD994CFA2D243BE92F8470ADE581,Bacharelado,Recursos Humanos,FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE,Gerente,Gerente de relacionamento empresas,Itaú Unibanco SA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x092C3E7E7DD3BD994CFA2D243BE92F8470ADE581,MBA,Gestão Financeira,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Gerente de relacionamento empresas,Itaú Unibanco SA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x0C44FA2CC98AD9E33F03AB0C9F4DCE3441EB2E66,pos-graduacao,Administração,FGV SP,Analista de Investimento,"Analista buy side realizando a cobertura dos setores de Food & Beverage, Oil & Gas",Funcef,NULL,NULL,4,TRUE,TRUE,4,Outros,TRUE
0x100EE8165A7FED8FA1DA0F44A435C8803E2DA318,Bacharelado,ADMINISTRAÇÃO,UNIVERSIDADE ANHEMBI MORUMBI,Vendedor,"Sou executiva de vendas especializada nos mercados de Europa, atuo no ramo de logística internacional.",Pgl Brasil,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x117D07BC118CB3A189B66296DDFE44A5C150FBEC,Bacharelado,NUTRIÇÃO,USP,Outros,,ENGAGE CRM & DATA SOLUTIONS,NULL,NULL,4,TRUE,TRUE,3,Outros,TRUE
0x1D9709E95A16F3751167BF338D652FD45B0710E7,POSGRADUAÇÃO,DIREITO TRIBUTARIO,JUSPODUIM,Sócio/ Dono / Proprietário,"Especialista em Direito Tributário por exercício da profissão na área e em Direito Societário por LLM no INSPER, concluído em 2017.  O escritório possui maior enfase no atendimento de PJ.",TROCOLI ADVOCACIA E CONSULTORIA,NULL,NULL,3,TRUE,FALSE,1,Saint Paul,TRUE
0x1EA4D752456398F313BAF0C1F0FBE597C8DE4A60,Pós-Graduação,GESTÃO TRIBUTÁRIA E AUDITORIA NO SETOR PÚBLICO,Faculdade Unyleya,Analista,Técnico administrativo na área financeira.,FUNDAP,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x20DCA530A1181313C0F043BF708308F05A380B6F,Bacharelado,Ciência e Tecnologia,UFABC,Consultor,"Trabalho atualmente como consultor sênior de Governança, Riscos e Compliance na PwC, atuando mais no setor de indústrias e serviços.",PwC,NULL,NULL,3,FALSE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0x218F621A45D18CF8A86F2329072226F223DDAA86,Bacharelado,COMUNICAÇÃO SOCIAL - JORNALISMO,UNIVERSIDADE METODISTA DE SÃO PAULO,Analista Senior,Analista de Marketing e Customer Success,LIT Onlearning,NULL,NULL,4,TRUE,TRUE,1,Saint Paul,TRUE
0x22532EB6C8A984F5587505EDEC07DDA59E8B80C6,Licenciatura,Matematica,USF,Diretor,,ENGELOGTEC,NULL,NULL,4,TRUE,FALSE,4,Saint Paul,TRUE
0x2488B3B41989ECE94F68DAA38F870C58161BE837,Bacharelado,ENGENHARIA CIVIL,UCSal,Analista,"Elaborou orçamentos para licitação, obras particulares, planilhas BDI e encargos sociais; Realizou coleta de dados e orçamentação através de: arquivos, (plantas, arquivos DWG, etc.), visitas e controle das obras da empresa.",Medeiros Santos Engenharia,NULL,NULL,2,TRUE,TRUE,2,Outros,TRUE
0x25AE89516E2387CFE1A3256EF7121EE5AD6CE9B9,Mestrado Acadêmico,Engenharia Biomédica,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Analista Junior,Analista de Certificação e Validação de Equipamentos. Empresa fabricante de eletromédicos. Trabalhei com P&D e Assuntos Regulatórios.,SAMTRONIC,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x059595CF8C6CF1FD44C7ABB2BD55CC48F1AD064F,SEM FORMAÇÃO,,,Estagiário,Estagiário de analista de M&A.,Saint Paul Advisors,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x06C088A6321B8A8EF20680842F44671BE709BB53,Bacharelado,ENGENHARIA CIVIL,CENTRO UNIVERSITÁRIO MOURA LACERDA,Estagiário,? Análise de projetos. ? Elaboração de orçamentos. ? Prospecção de clientes. ? Acompanhamento de obras.,OFFICIATI ENGENHARIA LTDA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,FALSE
0x07236748CE692F0FC4CB9093E4420BE28E4219F4,MBA,ADMINISTRAÇÃO,Escola de Direito de São Paulo - FGV DIREITO SP,Diretor,,Patio Gourmete,NULL,NULL,4,TRUE,FALSE,4,Saint Paul,FALSE
0x0E296EFC643447F96F8E01D8BDDF34A1DF01311D,Bacharelado,ENGENHARIA CIVIL,PUC Minas,SEM EXPERIÊNCIA,,,NULL,NULL,1,FALSE,FALSE,1,Google,TRUE
0x0E664E18455A3D40C716803E920B3F1F97367352,Bacharelado,Ciencias Contabeis,Faculdade Anhanguera de Indaiatuba,Analista,"Sou formado em ciências contábeis, atualmente trabalho como analista financeiro em em uma empresa do segmento agronegócio.",Grupo Fertilaqua,NULL,NULL,0,FALSE,TRUE,0,Outros,FALSE
0x1084DBB908816CAE5D1CD0126D0E38D62969B3B4,SEM FORMAÇÃO,,,Gerente,Sou diretor técnico comercial de uma empresa Multinacional de tecnologia,NTT,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x192BD7EC84E08E5DD44C86BB691B65D1995E8FCE,Doutorado,Doutorado em Economia,Universidade Autônoma de Madri,Auditor,Sou professor do Centro de Estudos Sociais Aplicado da Universidade Estadual do Ceará.,Secretaria da Fazenda do Estado do Ceará,NULL,NULL,4,FALSE,TRUE,2,Google,TRUE
0x196A7997A21A64675400CC255FDF505F98C4A0E4,Mestrado Acadêmico,Biologia Animal,UNIVERSIDADE DE BRASÍLIA,Analista Senior,Estudos Ambientais; Licenciamento Ambiental; Gestão Ambiental; Avaliação de Impacto Ambiental - AIA; Elaboração e execução de Programas Ambientais relacionados à Fauna terrestre.,Arcadis,NULL,NULL,4,TRUE,TRUE,1,Minha empresa - benefício LITpass,FALSE
0x009D16E0B071017FD36158CF2D8711D44AFE529A,Bacharelado,CIÊNCIAS CONTÁBEIS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Analista Junior,,Galapos,NULL,NULL,4,TRUE,TRUE,3,Instagram,FALSE
0x034FE9A0760B0945EF9B847FFCCC4758B1AC5BAF,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,1,FALSE,FALSE,1,Instagram,TRUE
0x04963A1673C59E44B1B3C65BFF49CA7EEA7DEF96,MBA,MBA Gestão em Tecnologia e Segurança da Informação,Daryus Management Business School,Sócio/ Dono / Proprietário,"sócio proprietário - consultoria em segurança da informação para processos, governança e arquitetura. Consultoria em privacidade de dados",Smart Security Solutions,NULL,NULL,4,FALSE,TRUE,2,Linkedin,TRUE
0x092C3E7E7DD3BD994CFA2D243BE92F8470ADE581,Especialização,Gestão Financeira,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Gerente de relacionamento empresas,Banco Bradesco SA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x10B9F3FFD4BF266B037B175949F37D089B606539,Bacharelado,ADMINISTRAÇÃO,Universidade Federal de São Carlos - UFSCar - Campus Sorocaba,Analista Pleno,"Analista de negócios de TI, como foco em levantamento de requisitos funcionais. Utilizo metodologias ágeis.",MJV,NULL,NULL,2,TRUE,TRUE,2,Saint Paul,TRUE
0x12AF04C0A8DD7DB69E152F80F2770340077754DC,Bacharelado,Ciência e Economia,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Consultor,Trabalho na área de due diligence,KPMG,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,FALSE
0x14A80C54C6741C6269F9233BD51E5880949B533F,Licenciatura,GEOGRAFIA,UPIS,Analista Junior,"Sou responsável por fazer negociações de rede credenciada com hospitais, laboratórios e clínicas. Foco em hospitais da região de Brasília.",Seguros Unimed,NULL,NULL,4,TRUE,TRUE,4,Minha empresa - benefício LITpass,TRUE
0x16385756F981037BF693CA333FBC62DF67B30183,Bacharelado,ENGENHARIA CIVIL,UNIVERSIDADE DO VALE DO ITAJAÍ,Sócio/ Dono / Proprietário,Assessoria de Investimentos e Gestão Filial BH,EQI Investimentos,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x00B8783EE4C611CD3B91FAE9075A2362FD7C23B3,Bacharelado,ADMINISTRAÇÃO,FACULDADES INTEGRADAS CAMPOS SALLES,Analista Junior,,Banco Bradesco,NULL,NULL,4,FALSE,FALSE,2,Minha empresa - benefício LITpass,TRUE
0x02D1D1348CBAB385DAA22B46FB569AA27D09A070,Tecnólogo,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,FACULDADE ANHANGUERA DE SÃO BERNARDO,Analista Junior,"Analisar contas médicas, negociação junto aos Prestadores, regular o sinistro, atendimento aos Prestadores, relacionamento com várias áreas da companhia.",Seguros Unimed,NULL,NULL,0,FALSE,TRUE,4,Minha empresa - benefício LITpass,FALSE
0x044F4526E6716147EF73DACFE886B169C5887A92,Bacharelado,Bioquimica,UNIVERSIDADE FEDERAL DE VIÇOSA,Gerencia,,Viação Itapetinga,NULL,NULL,0,TRUE,TRUE,0,Saint Paul,TRUE
0x04D720EAA82D7BCC93B148D7C41C6B3407DFCFFC,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,4,TRUE,TRUE,4,Google,TRUE
0x0800A856879A7708903196CF983DF26B25B0E76B,Especialização,Engenharia de Segurança no Trabalho,Universidade de Guarulhos,Outros,Atualmente sou Chefe de Gestão de Finanças na Diretoria de Tecnologia da PM,Policia Militar do Estado de São Paulo,NULL,NULL,0,FALSE,TRUE,0,Saint Paul,FALSE
0x0815BA9850EFEA7B5CA8B8B60CF776CFBCD8B830,Bacharelado,ENGENHARIA MECÂNICA,FACULDADE ANHANGUERA DE OSASCO,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,TRUE,0,Facebook,FALSE
0x090935C55CE5A6DE8F0DBDB2E51CC0050EF00467,Bacharelado,CIÊNCIAS CONTÁBEIS,UNIVERSIDADE ESTÁCIO DE SÁ,Assistente,"Departamento Financeiro, Administrativo e auxílio ao RH/DP.",Consub Soluções em Tecnologia,NULL,NULL,2,TRUE,TRUE,3,Outros,TRUE
0x092C3E7E7DD3BD994CFA2D243BE92F8470ADE581,Bacharelado,Recursos Humanos,FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE,Gerente,Gerente de investimentos,Banco Safra,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x1521F20576C17196A53071A139883B057D82A3AD,Pos Graducao,Administracao Industrial,USP - Fundacao Vanzoline,"C-Level: CFO, CMO, CIO, CTO ou outro","Responsável pela Area Financeira, Supply Chain e Rh de duas empresas ana area de tecnologia audiovisual.",Eletro Equip Sistemas Multimidia Ltda e Athie Wohnrath Digital,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x003E6372B4C398CDFF461BF51BEA7D35851A1798,Bacharelado,Economia,Unip,Analista,"Trabalhei na área de BNDES Automático, Crédito Rural e atualmente trabalho com complaince.",Bradesco S.A,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x008B39CA99A36BD1EED3DF13F733767450AE9230,Especialização,Mercado Financeiro,FACULDADE DE TECNOLOGIA SAINT PAUL,Outros,"Assessoria de investimentos Bradesco e corretora Àgora Investimentos.      - Produtos de renda fixa (CDBs, LCI/LCA, CRI/CRA, LFs e Títulos Públicos)      - Fundos de investimentos      - Renda Variável (Ações, BTC, Subscrições)",Bradesco S/A,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x00FAA43E733B8984E330E67549FD699229BC9404,Bacharelado,ENGENHARIA DE PRODUÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,Estagiário,,Itaú-Unibanco,NULL,NULL,4,TRUE,TRUE,4,Linkedin,TRUE
0x08513A18CBB01954E2A9AA60789DB778FC2FC761,Bacharelado,CIÊNCIAS CONTÁBEIS,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,Coordenador,"Atuante a 10 anos no mercado financeiro, com 7 anos de experiencia em auditoria externa e o restante como coordenador contabil.",Simpress Comercio Locacao e Serviços Ltda,NULL,NULL,1,FALSE,TRUE,2,Minha empresa - benefício LITpass,TRUE
0x0B2C160431B26865D174FBF005C88089DF144BC8,Especialização,Auditoria e Perícia Contábil,UNIVERSIDADE DA AMAZÔNIA,Outros,"Contador na gerência de Controladoria, custo e orçamento.",Banpará,NULL,NULL,4,TRUE,FALSE,0,Saint Paul,TRUE
0x0D0411667CB3CBC5FF8380B8C029788E3D350053,Bacharelado,ENGENHARIA DE PRODUÇÃO,UNISA,Estagiário,,BASF,NULL,NULL,4,FALSE,TRUE,2,Linkedin,TRUE
0x0D7897786127837A5A025A0E274304F72106AF88,SEM FORMAÇÃO,,,Supervisor,"Logistica integrada, controles de estoque, compras, importação, controle de custos de frete, gerenciamento de pessoas, comercial etc..",Prysmian Cabos e Sistemas do Brasil S.A.,NULL,NULL,2,TRUE,TRUE,3,Minha empresa - benefício LITpass,TRUE
0x1187FE1164E4EB1ACA25E06FED3C185184F55DB6,Bacharelado,Econo,FMU,Analista Junior,,Fundação Maria Cecília Souto Vidigal,NULL,NULL,0,FALSE,FALSE,0,Saint Paul,FALSE
0x011EF05AF5320D016B3C77EFDF7D6FE2DEDE8AC4,Bacharelado,Administração,FSP,Coordenador,Hoje atuo como coordenadora de Sistema Rodoviário no Grupo EcoRodovias na unidade Eco050. Lidero uma equipe de 206 colaboradores e sou responsável pelo orçamento anual do setor denominado como GAU - Gerência de atendimento ao usuário,Concessionária Rodovias - Eco050,NULL,NULL,0,TRUE,TRUE,0,Outros,TRUE
0x0195F71CCAF57FCDF2492DE67E4CD69ECE8CBD28,Bacharelado,Geofísica,USP,Analista,Analista de precificação,MAPS,NULL,NULL,4,FALSE,FALSE,4,Minha empresa - benefício LITpass,FALSE
0x03B119C0B399C3C9E15FF36CD588FFF3B1A8F465,Licenciatura,Matemática,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,Gerente,,Banco Sofisa,NULL,NULL,4,TRUE,TRUE,2,Outros,TRUE
0x092C3E7E7DD3BD994CFA2D243BE92F8470ADE581,Especialização,Gestão Financeira,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Gerente de relacionamento empresas,Itaú Unibanco SA,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x0AE46B6DBF77766768652C2EF08F1C516E822E20,MBA,MBA finanças Corporativas,Universidade Federal de Ponta Grossa,Coordenador,"Sou coordenadora financeira (tesouraria, contas a pagar e cobrança)",IBQ INDUSTRIAS QUIMICAS S/A,NULL,NULL,4,TRUE,TRUE,3,Google,TRUE
0x0B2C160431B26865D174FBF005C88089DF144BC8,Bacharelado,CIÊNCIAS CONTÁBEIS,UNIVERSIDADE FEDERAL DO PARÁ,Outros,"Contador na gerência de Controladoria, custo e orçamento.",Banpará,NULL,NULL,4,TRUE,FALSE,0,Saint Paul,TRUE
0x0FF4EBFD90F4B8816FBFF44AC1D94663A2DA72ED,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,0,FALSE,FALSE,0,Outros,FALSE
0x19F15C12E765E1EA81001A9A096D9F3C7BD8CDCE,Bacharelado,ENGENHARIA CIVIL,Universidade  de Fortaleza,Engenheiro civil sênior,Trabalho com o planejamento e orcamento.,Transnordestina Logistica SA,NULL,NULL,4,TRUE,TRUE,2,Saint Paul,TRUE
0x1BC766BCFBF6870F2E0813C7CE6BC4856A4056A4,Especialização,Master Business Economics,ESCOLA DE ECONOMIA DE SÃO PAULO,Assistente,"Iniciei minha carreira na Agência Bancária localizada na Av. Paulista, e lá passei por diversos setores até chegar ao momento atual. Estou hoje na Agência Empresarial do Atacado Caixa.",Caixa Econômica Federal,NULL,NULL,2,FALSE,FALSE,4,Minha empresa - benefício LITpass,FALSE
0x313F1010E287F74AA654291D454FCC164CEB9258,SEM FORMAÇÃO,,,Gerente,"Assessoria de investimentos, atendimento ao cliente, prospecção, manutenção da carteira .",Safra,NULL,NULL,2,TRUE,FALSE,2,Saint Paul,FALSE
0x328BEAE6FE3DF6BF19250C8B046C7A0DF41F99FF,SEM FORMAÇÃO,,,SEM EXPERIÊNCIA,,,NULL,NULL,3,FALSE,FALSE,3,Saint Paul,TRUE
0x3E1EC4A1E0D20BFEAE6556D257748D597D800F54,Bacharelado,Marketing,Faculdade Projeção de Taguatinga Norte,Analista Pleno,"Cientista de dados júnior, responsável pelo monitoramento de programas e produtos do Governo Federal na Secretaria Especial do Esporte do Ministério da Cidadania. Atualmente coordeno o projeto de integração de dados e gestão da informação pp",Ministério da Cidadania,NULL,NULL,2,TRUE,TRUE,1,Google,TRUE
0x3ED5C43F1BEE182193213A32B736E00EFED6DE7B,Especialização,Especialização em Gestão de Negócios - Telecom,FDC,"C-Level: CFO, CMO, CIO, CTO ou outro",Sou Diretora Financeira e de Relações com Investidores da Eletrobras,Eletrobras,NULL,NULL,4,FALSE,FALSE,2,Saint Paul,TRUE
0x3ED5C43F1BEE182193213A32B736E00EFED6DE7B,MBA,ABPW,Saint Paul Escola de Negócios,Conselheiro,"Sou Conselheira de Administração da Chesf, empresa controlada pela Eletrobras",Chesf,NULL,NULL,4,FALSE,FALSE,2,Saint Paul,TRUE
0x431E5600143E806DA960CC14EFE9EC12F5C6F62E,Bacharelado,Engenharia de Produção,Universidade Federal de São Carlos,Coordenador,Coordenação técnica acadêmica do blended para disciplinas não financeiras.,Saint Paul,NULL,NULL,4,TRUE,TRUE,4,Saint Paul,TRUE
0x4611A0B8A21952C57C1C550D9FED58690E076759,Especialização,"Master in Bnanking, Financial Institutions and Economics",FGV,Analista,"Iniciei como Analista de Planejamento Financeiro no Banco PAN. Meu atual cargo é Analista de Informações Gerenciais, atuando em Precificação de Empréstimo Consignado.",Banco PAN,NULL,NULL,0,FALSE,FALSE,0,Minha empresa - benefício LITpass,FALSE
