id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
953884915.0,Bacharelado,UFRN,Supervisor,Eletroeletronicos,0.0,0.0,1.0,3.0,,29.0,7.0,2.0,0.0,perfil6
,,Escola Paulista de Direito,Diretor,Montadora,1.0,1.0,1.0,10.0,Facebook,67.0,15.0,6.0,0.0,perfil5
301680429.0,Especialização,,Outros,,1.0,1.0,1.0,6.0,Outros,36.0,1.0,1.0,,perfil6
895912024.0,SEM FORMAÇÃO,UFPE,Outros,Estado,1.0,1.0,1.0,7.0,Minha empresa - benefício LITpass,10.0,5.0,4.0,0.0,perfil6
254342273.0,Tecnólogo,UNIP,,Oleo e Gas,1.0,,,7.0,Linkedin,27.0,27.0,27.0,1.0,perfil1
134809742.0,Especialização,UFPE,,Eletroeletronicos,0.0,0.0,1.0,9.0,Outros,109.0,18.0,10.0,0.0,perfil4
530527948.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Laminados,1.0,1.0,,7.0,,30.0,8.0,7.0,0.0,perfil5
839392234.0,Especialização,,Engenheiro,Eletroeletronicos,,,1.0,9.0,Minha empresa - benefício LITpass,133.0,48.0,40.0,0.0,perfil2
914238181.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,Laminados,1.0,,1.0,3.0,Mídia (revista/jornal/web),29.0,7.0,7.0,0.0,perfil5
261025600.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,Eletrodomesticos,0.0,0.0,1.0,2.0,Facebook,10.0,4.0,2.0,,perfil6
945541590.0,Especialização,Unesp,Assessor,Entretenimento,0.0,0.0,1.0,10.0,Google,184.0,48.0,30.0,,perfil2
603842812.0,Especialização,UFPE,Gerente,Entretenimento,1.0,1.0,1.0,,Outros,100.0,99.0,99.0,3.0,perfil1
145922863.0,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Gerente,Siderurgica,1.0,1.0,,4.0,Outros,33.0,6.0,,0.0,perfil6
971019828.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,servicos,1.0,,1.0,4.0,YouTube,,8.0,3.0,0.0,perfil6
109375397.0,MBA,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Laminados,0.0,0.0,1.0,10.0,,27.0,15.0,15.0,0.0,perfil3
644135231.0,Especialização,FACULDADE ANHANGUERA,Engenheiro,Estado,1.0,1.0,1.0,6.0,,27.0,8.0,6.0,0.0,perfil5
,MBA,Unesp,Diretor,e-commerce,1.0,1.0,1.0,2.0,Google,114.0,6.0,,0.0,perfil6
930016738.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Eletroeletronicos,1.0,1.0,1.0,2.0,Facebook,62.0,13.0,7.0,0.0,perfil5
598883297.0,Tecnólogo,,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,,1.0,9.0,Outros,214.0,40.0,,0.0,perfil2
,Tecnólogo,,Outros,Borracha,0.0,0.0,1.0,10.0,Outros,27.0,5.0,,0.0,perfil6
,Especialização,FATEC,SEM EXPERIÊNCIA,Laminados,,0.0,1.0,,Google,71.0,48.0,46.0,,perfil2
115574320.0,,Universidade Metodista de Sao Paulo,Analista,e-commerce,1.0,1.0,1.0,,Outros,134.0,93.0,,0.0,perfil2
559919708.0,MBA,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Laminados,0.0,0.0,1.0,2.0,Saint Paul,177.0,50.0,47.0,1.0,perfil1
774545804.0,MBA,Unesp,Assessor,servicos,1.0,,1.0,7.0,Mídia (revista/jornal/web),,41.0,35.0,,perfil2
373766560.0,Bacharelado,FGV-RJ,Assessor,Entretenimento,1.0,1.0,1.0,10.0,Google,58.0,12.0,9.0,0.0,perfil4
681984950.0,,UFRJ,Diretor,Montadora,0.0,,1.0,10.0,YouTube,,10.0,7.0,0.0,perfil5
760766585.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Eletroeletronicos,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,,9.0,,0.0,perfil5
894833395.0,Especialização,UNIP,Coordenador,Estado,0.0,0.0,1.0,8.0,,,13.0,10.0,0.0,perfil4
691498546.0,MBA,,Analista,Entretenimento,1.0,1.0,1.0,,Linkedin,28.0,8.0,6.0,0.0,perfil5
807536200.0,Bacharelado,FACULDADE ANHANGUERA,Engenheiro,Oleo e Gas,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,10.0,4.0,,0.0,perfil6
251377635.0,Bacharelado,UNIP,Assessor,Eletrodomesticos,0.0,0.0,1.0,4.0,Outros,100.0,99.0,99.0,,perfil1
929588493.0,Bacharelado,Universidade Metodista de Sao Paulo,Analista,Borracha,,,1.0,5.0,Facebook,33.0,13.0,7.0,0.0,perfil5
963884763.0,,UFRN,Analista Senior,Montadora,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,,65.0,65.0,1.0,perfil1
247192291.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Oleo e Gas,0.0,0.0,1.0,5.0,Outros,62.0,44.0,42.0,0.0,perfil2
545598968.0,SEM FORMAÇÃO,USP,Outros,Siderurgica,0.0,0.0,1.0,7.0,,58.0,6.0,3.0,,perfil6
255329890.0,Tecnólogo,UNICAMP,Analista,Oleo e Gas,1.0,1.0,1.0,10.0,Outros,154.0,28.0,12.0,0.0,perfil4
287907130.0,Bacharelado,USP,SEM EXPERIÊNCIA,servicos,,0.0,1.0,9.0,Facebook,60.0,12.0,9.0,0.0,perfil4
796813455.0,Licenciatura,UEPB,Gerente,Estado,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,27.0,2.0,1.0,0.0,perfil6
663342231.0,Bacharelado,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Borracha,0.0,0.0,1.0,9.0,Google,234.0,111.0,,6.0,perfil1
475276457.0,,UEPB,Engenheiro,Borracha,1.0,1.0,1.0,3.0,Instagram,232.0,,117.0,9.0,perfil1
664084576.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Entretenimento,1.0,1.0,1.0,,Google,18.0,4.0,,,perfil6
566711440.0,MBA,UFRN,,,0.0,0.0,1.0,4.0,YouTube,326.0,93.0,67.0,0.0,perfil2
632671916.0,MBA,UNIP,,Borracha,0.0,0.0,1.0,8.0,Facebook,21.0,13.0,9.0,0.0,perfil4
558028415.0,,FGV-RJ,Diretor,Eletroeletronicos,0.0,0.0,1.0,6.0,Outros,133.0,,,3.0,perfil1
840818387.0,Tecnólogo,UFPE,SEM EXPERIÊNCIA,e-commerce,1.0,1.0,1.0,,YouTube,119.0,53.0,48.0,0.0,perfil2
596229449.0,Especialização,,Advogado,,1.0,1.0,1.0,10.0,,93.0,57.0,49.0,0.0,perfil2
446140614.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Siderurgica,1.0,1.0,1.0,2.0,Google,35.0,,16.0,0.0,perfil3
127567791.0,Especialização,Unesp,Engenheiro,Borracha,0.0,0.0,,,YouTube,30.0,30.0,26.0,,perfil2
717738304.0,MBA,,Advogado,e-commerce,1.0,1.0,,7.0,Outros,61.0,,21.0,,perfil1
713021773.0,Bacharelado,UFRN,,e-commerce,0.0,0.0,1.0,10.0,Saint Paul,209.0,46.0,25.0,0.0,perfil2
,SEM FORMAÇÃO,Escola Paulista de Direito,Advogado,Borracha,0.0,0.0,1.0,10.0,Outros,52.0,6.0,5.0,0.0,perfil5
727282705.0,Bacharelado,UNICAMP,,Siderurgica,0.0,0.0,1.0,7.0,Instagram,31.0,9.0,7.0,0.0,perfil5
455124256.0,SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,5.0,Outros,138.0,57.0,50.0,,perfil1
649602955.0,SEM FORMAÇÃO,,Assessor,Estado,1.0,1.0,1.0,8.0,Outros,212.0,170.0,168.0,5.0,perfil1
910177267.0,Tecnólogo,UFF,Coordenador,Estado,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),31.0,10.0,6.0,0.0,perfil5
453894452.0,Licenciatura,UFPE,,Eletroeletronicos,0.0,0.0,1.0,4.0,,75.0,73.0,72.0,5.0,perfil1
,Licenciatura,Unesp,SEM EXPERIÊNCIA,servicos,0.0,0.0,1.0,4.0,Instagram,56.0,12.0,7.0,,perfil5
390561786.0,Especialização,FACULDADE ANHANGUERA,,Borracha,1.0,,1.0,4.0,YouTube,146.0,36.0,20.0,0.0,perfil3
895515767.0,SEM FORMAÇÃO,UFSCar,Engenheiro,Siderurgica,0.0,,1.0,10.0,Minha empresa - benefício LITpass,62.0,10.0,,0.0,perfil5
786650257.0,Licenciatura,USP,,Siderurgica,,1.0,1.0,10.0,Saint Paul,76.0,25.0,18.0,,perfil3
610237367.0,,UFRJ,Analista Senior,Borracha,1.0,,1.0,9.0,Instagram,10.0,7.0,5.0,0.0,perfil5
610258398.0,,Escola Paulista de Direito,Analista,Estado,1.0,1.0,1.0,6.0,Outros,27.0,21.0,19.0,0.0,perfil3
839315999.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,Oleo e Gas,1.0,,1.0,4.0,Outros,33.0,8.0,6.0,0.0,perfil5
154009107.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,Laminados,1.0,1.0,1.0,8.0,Outros,85.0,38.0,33.0,1.0,perfil1
503837194.0,Tecnólogo,UNICAMP,Outros,Laminados,,0.0,1.0,,YouTube,676.0,,,6.0,perfil1
294486079.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Montadora,0.0,0.0,1.0,3.0,,10.0,7.0,6.0,0.0,perfil5
,SEM FORMAÇÃO,UFRN,Coordenador,Borracha,1.0,1.0,1.0,2.0,YouTube,40.0,2.0,,0.0,perfil6
259893241.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,,1.0,1.0,1.0,,Mídia (revista/jornal/web),92.0,70.0,66.0,1.0,perfil1
736598132.0,,UFRN,Sócio/Dono/Proprietário,,0.0,0.0,1.0,9.0,Minha empresa - benefício LITpass,37.0,5.0,4.0,0.0,perfil6
794278137.0,Tecnólogo,UFRN,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,7.0,Google,,5.0,3.0,0.0,perfil6
684808162.0,,,Gerente,Borracha,0.0,0.0,1.0,10.0,YouTube,77.0,23.0,15.0,0.0,perfil3
,Tecnólogo,UFSCar,Assessor,Montadora,0.0,0.0,1.0,4.0,YouTube,20.0,15.0,15.0,0.0,perfil3
700528606.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,servicos,0.0,0.0,,9.0,Facebook,624.0,205.0,153.0,0.0,perfil2
274140919.0,Especialização,,Gerente,Eletroeletronicos,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,127.0,103.0,100.0,3.0,perfil1
624376370.0,Especialização,Escola Paulista de Direito,,,,1.0,1.0,4.0,Instagram,22.0,11.0,9.0,0.0,perfil4
816479679.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,servicos,1.0,1.0,1.0,4.0,,91.0,33.0,,0.0,perfil3
821099635.0,,UFSCar,Sócio/Dono/Proprietário,Montadora,,1.0,1.0,6.0,Outros,10.0,10.0,8.0,,perfil5
747925329.0,,UFPE,Diretor,e-commerce,1.0,1.0,1.0,2.0,,74.0,20.0,11.0,0.0,perfil4
,Tecnólogo,USP,Analista,Estado,1.0,,1.0,7.0,Outros,162.0,9.0,4.0,0.0,perfil6
744028191.0,MBA,,,Entretenimento,,0.0,1.0,4.0,Saint Paul,100.0,,99.0,,perfil1
,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Entretenimento,1.0,1.0,1.0,5.0,YouTube,10.0,3.0,1.0,0.0,perfil6
290718344.0,MBA,Universidade Metodista de Sao Paulo,Engenheiro,Siderurgica,0.0,0.0,1.0,3.0,Linkedin,67.0,13.0,3.0,,perfil6
371580585.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Gerente,Oleo e Gas,0.0,0.0,1.0,4.0,Instagram,27.0,,3.0,0.0,perfil6
,,Universidade Metodista de Sao Paulo,Coordenador,Eletroeletronicos,1.0,1.0,1.0,5.0,Instagram,114.0,30.0,17.0,0.0,perfil3
816360416.0,,UNIP,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,10.0,Facebook,54.0,9.0,2.0,0.0,perfil6
127689940.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,,,0.0,0.0,1.0,7.0,Saint Paul,31.0,4.0,2.0,,perfil6
893541383.0,Bacharelado,UFRN,Assessor,Eletroeletronicos,,0.0,1.0,6.0,Facebook,27.0,24.0,21.0,0.0,perfil2
665739903.0,,UNIVERSIDADE CRUZEIRO DO SUL,Outros,servicos,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,36.0,,,0.0,perfil2
868529208.0,Bacharelado,USP,,Entretenimento,1.0,,1.0,3.0,Facebook,18.0,12.0,7.0,0.0,perfil5
926040293.0,Bacharelado,UFRJ,Engenheiro,Laminados,0.0,0.0,1.0,7.0,Google,22.0,11.0,9.0,0.0,perfil4
745180975.0,,UEPB,,e-commerce,0.0,0.0,1.0,8.0,,19.0,,2.0,,perfil6
556376150.0,SEM FORMAÇÃO,,Supervisor,Montadora,0.0,0.0,1.0,,Mídia (revista/jornal/web),459.0,260.0,97.0,,perfil2
969909374.0,MBA,Universidade Metodista de Sao Paulo,Diretor,Borracha,1.0,1.0,1.0,2.0,Linkedin,38.0,,26.0,,perfil2
267087691.0,Licenciatura,UFPE,Gerente,servicos,0.0,0.0,,6.0,Mídia (revista/jornal/web),85.0,42.0,36.0,1.0,perfil1
718631528.0,SEM FORMAÇÃO,UFRN,Engenheiro,Eletroeletronicos,1.0,,,7.0,Minha empresa - benefício LITpass,76.0,39.0,34.0,0.0,perfil2
546112747.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,servicos,0.0,,1.0,9.0,YouTube,33.0,4.0,3.0,0.0,perfil6
588081562.0,Tecnólogo,UNICAMP,,Entretenimento,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,30.0,5.0,1.0,0.0,perfil6
136849419.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Estado,1.0,1.0,1.0,,Mídia (revista/jornal/web),32.0,2.0,1.0,0.0,perfil6
300219714.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Laminados,0.0,,1.0,8.0,Saint Paul,31.0,,,0.0,perfil4
672445092.0,,UNIP,Assessor,,1.0,,1.0,9.0,Instagram,27.0,11.0,7.0,0.0,perfil5
309854643.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Estado,0.0,0.0,1.0,5.0,Outros,10.0,3.0,2.0,0.0,perfil6
772794944.0,,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Entretenimento,1.0,1.0,1.0,8.0,Facebook,30.0,30.0,30.0,,perfil1
149954767.0,Bacharelado,,Engenheiro,Entretenimento,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,33.0,7.0,2.0,0.0,perfil6
510232082.0,MBA,,Outros,Montadora,1.0,1.0,1.0,9.0,YouTube,124.0,30.0,10.0,0.0,perfil4
466085905.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Coordenador,Eletrodomesticos,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),37.0,30.0,29.0,0.0,perfil2
518775275.0,Tecnólogo,UFRN,SEM EXPERIÊNCIA,e-commerce,1.0,1.0,,9.0,Minha empresa - benefício LITpass,92.0,,21.0,0.0,perfil2
115507710.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Estado,1.0,1.0,1.0,8.0,Outros,31.0,6.0,3.0,0.0,perfil6
688575571.0,MBA,UNIP,Engenheiro,Montadora,,0.0,1.0,,YouTube,130.0,129.0,116.0,4.0,perfil1
538308431.0,Especialização,USP,Assessor,Entretenimento,0.0,0.0,,8.0,Instagram,59.0,42.0,39.0,0.0,perfil2
759910569.0,Tecnólogo,UFPE,Coordenador,,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),344.0,149.0,136.0,2.0,perfil1
120508087.0,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Laminados,,1.0,1.0,10.0,Outros,71.0,,44.0,0.0,perfil2
372941303.0,Especialização,,Supervisor,Siderurgica,0.0,0.0,1.0,8.0,,141.0,81.0,72.0,0.0,perfil2
330780514.0,,FGV-RJ,Engenheiro,Estado,,,1.0,3.0,,157.0,72.0,52.0,0.0,perfil2
328121246.0,SEM FORMAÇÃO,FATEC,Assessor,,1.0,1.0,1.0,6.0,Minha empresa - benefício LITpass,29.0,2.0,1.0,0.0,perfil6
847839572.0,SEM FORMAÇÃO,FATEC,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,,3.0,Outros,234.0,97.0,86.0,0.0,perfil2
858499237.0,,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Eletrodomesticos,0.0,,1.0,2.0,Outros,42.0,6.0,,0.0,perfil5
709145965.0,,FACULDADE ANHANGUERA,Analista,servicos,,0.0,1.0,10.0,Facebook,31.0,21.0,18.0,,perfil3
440333744.0,Tecnólogo,UFPE,,servicos,1.0,1.0,1.0,4.0,Outros,27.0,6.0,5.0,0.0,perfil5
767885362.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,,0.0,0.0,1.0,3.0,YouTube,84.0,11.0,3.0,0.0,perfil6
403057454.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Eletroeletronicos,1.0,1.0,1.0,8.0,Outros,66.0,6.0,3.0,0.0,perfil6
879146936.0,Tecnólogo,UFPE,Outros,e-commerce,,0.0,1.0,5.0,Outros,201.0,46.0,21.0,0.0,perfil2
551647828.0,MBA,FACULDADE ANHANGUERA,Diretor,Montadora,0.0,0.0,1.0,3.0,,100.0,99.0,,3.0,perfil1
430456520.0,SEM FORMAÇÃO,,,Siderurgica,1.0,,,,Instagram,143.0,96.0,79.0,0.0,perfil2
210607165.0,Licenciatura,FGV-RJ,Engenheiro,Siderurgica,1.0,1.0,,6.0,Mídia (revista/jornal/web),22.0,22.0,22.0,0.0,perfil2
303649770.0,SEM FORMAÇÃO,UEPB,SEM EXPERIÊNCIA,Laminados,0.0,0.0,,6.0,Saint Paul,68.0,29.0,22.0,0.0,perfil2
974386995.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Oleo e Gas,1.0,,1.0,,Mídia (revista/jornal/web),99.0,8.0,4.0,,perfil6
,MBA,Escola Paulista de Direito,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,60.0,33.0,32.0,0.0,perfil2
258834430.0,MBA,USP,Coordenador,Eletroeletronicos,0.0,0.0,1.0,3.0,,218.0,129.0,116.0,0.0,perfil2
329321483.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Entretenimento,0.0,0.0,1.0,8.0,,238.0,33.0,,,perfil2
507837981.0,,FATEC,Gerente,Siderurgica,0.0,0.0,1.0,4.0,,31.0,10.0,10.0,,perfil4
550295023.0,MBA,Escola Paulista de Direito,Advogado,Borracha,1.0,1.0,1.0,6.0,Saint Paul,29.0,4.0,1.0,0.0,perfil6
980224744.0,Tecnólogo,UFF,Diretor,Eletrodomesticos,1.0,1.0,1.0,7.0,Instagram,37.0,37.0,37.0,0.0,perfil2
473223962.0,MBA,UFRN,Assessor,Montadora,0.0,0.0,1.0,8.0,,27.0,7.0,4.0,0.0,perfil6
800067053.0,Especialização,UEPB,Supervisor,Eletrodomesticos,,,,,Minha empresa - benefício LITpass,55.0,,29.0,0.0,perfil2
433813664.0,Tecnólogo,UNICAMP,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,7.0,Saint Paul,10.0,5.0,1.0,0.0,perfil6
976811698.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Estado,0.0,0.0,1.0,5.0,,235.0,80.0,45.0,,perfil1
302129240.0,MBA,Universidade Metodista de Sao Paulo,Outros,Borracha,0.0,,,4.0,,33.0,16.0,14.0,0.0,perfil4
513995063.0,Licenciatura,UFSCar,Analista Senior,Laminados,0.0,0.0,1.0,3.0,Outros,10.0,5.0,4.0,0.0,perfil6
640666636.0,SEM FORMAÇÃO,UFRJ,Engenheiro,Entretenimento,1.0,1.0,1.0,8.0,Saint Paul,60.0,40.0,38.0,0.0,perfil2
265109136.0,,FATEC,Analista Senior,Borracha,,1.0,1.0,8.0,Google,,4.0,1.0,0.0,perfil6
728584711.0,Bacharelado,Unesp,SEM EXPERIÊNCIA,Entretenimento,0.0,0.0,1.0,7.0,,181.0,73.0,27.0,0.0,perfil2
695711163.0,Tecnólogo,UFRJ,Diretor,e-commerce,,0.0,1.0,5.0,,67.0,,67.0,4.0,perfil1
399310316.0,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,,Outros,27.0,2.0,2.0,0.0,perfil6
146167297.0,Bacharelado,UNIP,Engenheiro,Estado,1.0,1.0,1.0,7.0,Mídia (revista/jornal/web),21.0,9.0,6.0,0.0,perfil5
,Licenciatura,UFPE,Engenheiro,Entretenimento,1.0,1.0,1.0,10.0,Google,100.0,88.0,84.0,0.0,perfil2
,Licenciatura,FATEC,Gerente,Borracha,,1.0,1.0,10.0,,56.0,21.0,16.0,0.0,perfil3
600362692.0,Tecnólogo,UFRN,Supervisor,Eletroeletronicos,1.0,1.0,1.0,9.0,Saint Paul,1.0,1.0,1.0,0.0,perfil6
266397526.0,Especialização,UFRN,Coordenador,Estado,0.0,,1.0,4.0,Outros,,92.0,83.0,2.0,perfil1
561403584.0,Bacharelado,UNICAMP,Advogado,Oleo e Gas,0.0,0.0,1.0,10.0,Saint Paul,13.0,13.0,13.0,0.0,perfil4
351250331.0,Licenciatura,UFRJ,Advogado,Laminados,,1.0,1.0,2.0,Saint Paul,21.0,5.0,3.0,0.0,perfil6
474819020.0,MBA,UNICAMP,Analista,Eletrodomesticos,1.0,,1.0,7.0,Outros,109.0,43.0,35.0,,perfil1
782565026.0,SEM FORMAÇÃO,,Advogado,servicos,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,108.0,108.0,108.0,0.0,perfil2
903376532.0,SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,4.0,Google,29.0,,1.0,,perfil6
414067300.0,Tecnólogo,UFSCar,Analista Senior,Montadora,1.0,1.0,1.0,6.0,Google,20.0,,1.0,0.0,perfil6
279292793.0,Licenciatura,UEPB,Analista Senior,Entretenimento,1.0,1.0,1.0,3.0,Instagram,48.0,,6.0,0.0,perfil5
,MBA,,Outros,servicos,1.0,1.0,1.0,6.0,Outros,63.0,,6.0,,perfil5
785165845.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Oleo e Gas,0.0,0.0,1.0,2.0,Facebook,33.0,4.0,1.0,0.0,perfil6
519914379.0,MBA,Escola Paulista de Direito,Supervisor,Estado,1.0,1.0,1.0,10.0,Linkedin,10.0,2.0,1.0,0.0,perfil6
425701052.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,3.0,YouTube,10.0,10.0,8.0,0.0,perfil5
132390462.0,Bacharelado,,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,87.0,43.0,35.0,0.0,perfil2
251098895.0,Tecnólogo,USP,Gerente,Laminados,1.0,,1.0,3.0,Linkedin,,6.0,4.0,0.0,perfil6
938033476.0,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Entretenimento,1.0,1.0,1.0,5.0,Facebook,40.0,40.0,40.0,4.0,perfil1
551690737.0,Bacharelado,UFSCar,Gerente,Entretenimento,0.0,0.0,1.0,,Instagram,97.0,15.0,11.0,,perfil4
972010686.0,MBA,Unesp,Engenheiro,servicos,,0.0,1.0,3.0,Mídia (revista/jornal/web),236.0,121.0,110.0,3.0,perfil1
593734496.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Eletrodomesticos,1.0,1.0,1.0,8.0,Outros,,3.0,1.0,0.0,perfil6
,Bacharelado,UFPE,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,9.0,Instagram,108.0,37.0,29.0,0.0,perfil2
998662316.0,MBA,UNIP,Advogado,,1.0,,1.0,,,314.0,90.0,78.0,,perfil2
183864473.0,Bacharelado,UFPE,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,10.0,Linkedin,31.0,31.0,31.0,0.0,perfil2
985902856.0,Especialização,FATEC,,Siderurgica,1.0,1.0,,3.0,Saint Paul,75.0,,43.0,1.0,perfil1
547465885.0,Licenciatura,UFSCar,Outros,Montadora,1.0,1.0,1.0,9.0,YouTube,,4.0,2.0,0.0,perfil6
701309816.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista Senior,servicos,1.0,1.0,1.0,9.0,Linkedin,56.0,26.0,,0.0,perfil3
373637849.0,Licenciatura,UFRJ,Analista,Eletrodomesticos,0.0,0.0,,8.0,,,6.0,,0.0,perfil6
733336896.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,10.0,Outros,195.0,,44.0,1.0,perfil1
306223668.0,Especialização,USP,Supervisor,Eletroeletronicos,1.0,1.0,,8.0,Minha empresa - benefício LITpass,70.0,11.0,7.0,,perfil5
858360688.0,MBA,UNICAMP,,,1.0,1.0,1.0,5.0,YouTube,,6.0,6.0,0.0,perfil5
835900926.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,,,0.0,,1.0,6.0,Mídia (revista/jornal/web),20.0,20.0,20.0,1.0,perfil1
240969032.0,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,Montadora,1.0,1.0,1.0,4.0,Linkedin,109.0,69.0,62.0,3.0,perfil1
804599466.0,Licenciatura,Escola Paulista de Direito,Assessor,servicos,1.0,,1.0,10.0,,54.0,30.0,7.0,0.0,perfil5
,MBA,,Sócio/Dono/Proprietário,Oleo e Gas,0.0,,1.0,10.0,Facebook,,52.0,50.0,,perfil2
555278460.0,Licenciatura,UEPB,Coordenador,,0.0,0.0,1.0,8.0,Instagram,27.0,27.0,27.0,0.0,perfil2
597386555.0,Bacharelado,Universidade Metodista de Sao Paulo,Advogado,Montadora,1.0,1.0,1.0,8.0,Instagram,59.0,21.0,18.0,0.0,perfil3
673374817.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Montadora,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),10.0,10.0,9.0,0.0,perfil4
581667271.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Gerente,e-commerce,0.0,0.0,1.0,4.0,Facebook,29.0,2.0,1.0,0.0,perfil6
613974949.0,Especialização,Universidade Metodista de Sao Paulo,,,0.0,,1.0,8.0,,108.0,104.0,104.0,3.0,perfil1
